time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Volume
2025-05-02T14:30:35+01:00,687.27,687.27,687.27,687.27,686.5003666413375,686.9591877661362,686.0415455165387,6
2025-05-02T14:30:46+01:00,687.59,687.59,687.59,687.59,686.5007804785416,686.9600055115437,686.0415554455395,1
2025-05-02T14:30:47+01:00,687.69,687.69,687.68,687.68,686.588130495955,687.1275526581381,686.048708333772,210
2025-05-02T14:30:48+01:00,687.44,687.44,687.3,687.3,686.6153956143326,687.1635338241427,686.0672574045224,106
2025-05-02T14:30:49+01:00,687.06,687.06,687,687,686.6168992117117,687.1645715962452,686.0692268271782,11
2025-05-02T14:30:51+01:00,686.92,686.92,686.92,686.92,686.6179197530864,687.1649512057785,686.0708883003944,10
2025-05-02T14:30:55+01:00,687.05,687.05,686.98,686.99,686.6205200668896,687.1666389956604,686.0744011381189,20
2025-05-02T14:30:59+01:00,687.48,687.5,687.48,687.5,686.6390905619204,687.1938553214742,686.0843258023666,65
2025-05-02T14:31:01+01:00,688,688,687.97,687.97,686.666605215347,687.2476270824507,686.0855833482433,64
2025-05-02T14:31:06+01:00,688.2,688.36,688.2,688.36,686.6697541333334,687.2546410861432,686.0848671805236,6
2025-05-02T14:31:07+01:00,688.53,688.53,688.46,688.46,686.6726512247071,687.2615416942305,686.0837607551838,5
2025-05-02T14:31:08+01:00,688.44,688.44,688.44,688.44,686.673215692537,687.2628583954579,686.0835729896162,1
2025-05-02T14:31:09+01:00,688.51,688.51,688.51,688.51,686.6743882327908,687.2656655786568,686.0831108869247,2
2025-05-02T14:31:10+01:00,688.49,688.49,688.49,688.49,686.6755465178097,687.268410345441,686.0826826901784,2
2025-05-02T14:31:11+01:00,688.46,688.46,688.46,688.46,686.6806546861748,687.2802967018866,686.0810126704629,9
2025-05-02T14:31:12+01:00,688.44,688.44,688.1,688.1,686.7500045551169,687.4169247449598,686.083084365274,149
2025-05-02T14:31:14+01:00,688.25,688.25,688.25,688.25,686.7509150227618,687.418655566502,686.0831744790215,2
2025-05-02T14:31:19+01:00,688.16,688.16,687.97,688,686.8111231674383,687.5177312854689,686.1045150494076,161
2025-05-02T14:31:31+01:00,688.51,688.58,688.45,688.58,686.820557793765,687.5366275668237,686.1044880207064,19
2025-05-02T14:31:32+01:00,688.49,688.58,688.49,688.58,686.8245300985741,687.5445525136726,686.1045076834756,8
2025-05-02T14:31:35+01:00,688.56,688.73,688.56,688.68,686.8611315888202,687.6186238740197,686.1036393036206,71
2025-05-02T14:31:39+01:00,688.47,688.47,688.47,688.47,686.8719233277436,687.6382077206322,686.105638934855,24
2025-05-02T14:31:41+01:00,688.75,688.79,688.75,688.79,686.8851396983995,687.6649579894253,686.1053214073737,25
2025-05-02T14:31:44+01:00,689,689,689,689,686.8973946835908,687.6913468923476,686.1034424748341,21
2025-05-02T14:31:55+01:00,688.82,688.82,688.64,688.64,686.9867449077716,687.8540364428146,686.1194533727286,189
2025-05-02T14:31:56+01:00,688.68,688.68,688.68,688.68,686.9911740343533,687.8616377499795,686.1207103187271,10
2025-05-02T14:32:01+01:00,689.11,689.11,689.11,689.11,686.9944942108469,687.8683040381231,686.1206843835707,6
2025-05-02T14:32:03+01:00,688.89,688.92,688.67,688.72,687.0876412604141,688.0258273517251,686.1494551691031,212
2025-05-02T14:32:04+01:00,688.65,688.65,688.65,688.65,687.0914979840368,688.0317272506064,686.1512687174671,10
2025-05-02T14:32:10+01:00,689.11,689.11,689.11,689.11,687.093489108097,688.035388336515,686.1515898796789,4
2025-05-02T14:32:11+01:00,688.99,688.99,688.98,688.98,687.139416506256,688.1142499088601,686.1645831036519,101
2025-05-02T14:32:12+01:00,688.86,688.86,688.77,688.77,687.1833719840712,688.181472915929,686.1852710522134,113
2025-05-02T14:32:19+01:00,689.16,689.16,689.16,689.16,687.1879913531199,688.1894836291905,686.1864990770492,10
2025-05-02T14:32:20+01:00,688.88,688.88,688.88,688.88,687.2113885687946,688.2253699631963,686.197407174393,60
2025-05-02T14:32:22+01:00,689.115,689.115,689.115,689.115,687.2135796500921,688.2290307869162,686.1981285132681,5
2025-05-02T14:32:31+01:00,688.92,688.92,688.91,688.91,687.2182621671258,688.2362197311057,686.2003046031458,12
2025-05-02T14:32:33+01:00,688.8,688.8,688.8,688.8,687.2229686427099,688.2430551719456,686.2028821134743,13
2025-05-02T14:32:45+01:00,689.37,689.51,689.37,689.51,687.3860512167515,688.5278035938464,686.2442988396566,343
2025-05-02T14:32:48+01:00,689.33,689.33,689.12,689.12,687.4169072451675,688.5727668436688,686.2610476466663,82
2025-05-02T14:32:49+01:00,689.12,689.12,689.12,689.12,687.4383055269482,688.6024406764676,686.2741703774287,61
2025-05-02T14:33:06+01:00,689.44,689.44,689.41,689.41,687.5053479270315,688.7043998835303,686.3062959705327,170
2025-05-02T14:33:11+01:00,689.68,689.68,689.68,689.68,687.5066454521346,688.7065153388087,686.3067755654606,3
2025-05-02T14:33:13+01:00,689.88,690,689.88,690,687.7755716899828,689.1428044485306,686.4083389314351,619
2025-05-02T14:33:14+01:00,690.02,690.02,690.02,690.02,687.7759690745987,689.14340689332,686.4085312558774,1
2025-05-02T14:33:19+01:00,690.21,690.23,690.21,690.23,687.7772683300891,689.1455049935661,686.4090316666121,3
2025-05-02T14:33:20+01:00,690.54,690.55,690.54,690.55,687.7792272325376,689.148960244001,686.409494221074,4
2025-05-02T14:33:30+01:00,690.4,690.55,690.4,690.4,687.8468941744226,689.2627959919475,686.4309923568976,147
2025-05-02T14:33:31+01:00,690.52,690.52,690.52,690.52,687.8478152997932,689.2643422313091,686.4312883682773,2
2025-05-02T14:33:36+01:00,690.22,690.22,690.11,690.11,687.8713369713505,689.2994606543979,686.4432132883031,60
2025-05-02T14:33:41+01:00,690.29,690.3,690.29,690.3,687.913202055751,689.3637590224631,686.4626450890388,103
2025-05-02T14:33:42+01:00,690.12,690.12,690.12,690.12,687.9315400808819,689.3898825615215,686.4731976002422,50
2025-05-02T14:33:44+01:00,689.8,689.8,689.6,689.6,687.9438520352035,689.4042913919321,686.4834126784748,43
2025-05-02T14:33:53+01:00,689.79,689.79,689.79,689.79,687.944156629819,689.4046679943455,686.4836452652925,1
2025-05-02T14:33:54+01:00,689.84,689.96,689.82,689.91,688.0619126614986,689.5520468049882,686.571778518009,389
2025-05-02T14:34:00+01:00,689.88,689.88,689.88,689.88,688.0633209398399,689.553736375545,686.5729055041347,5
2025-05-02T14:34:01+01:00,689.68,689.68,689.68,689.68,688.0640719521007,689.5545483363675,686.5735955678339,3
2025-05-02T14:34:04+01:00,689.59,689.59,689.5,689.5,688.0692742889472,689.5596551904467,686.5788933874477,23
2025-05-02T14:34:07+01:00,689.35,689.35,689.28,689.28,688.070035466461,689.5602716606905,686.5797992722315,4
2025-05-02T14:34:12+01:00,689.16,689.2,689.16,689.2,688.0751772831925,689.5638991256817,686.5864554407033,30
2025-05-02T14:34:17+01:00,689.06,689.06,689.06,689.06,688.077439509954,689.5651977141578,686.5896813057503,15
2025-05-02T14:34:37+01:00,689.52,689.52,689.42,689.46,688.0799877713237,689.5675690319065,686.5924065107408,12
2025-05-02T14:34:40+01:00,689.18,689.18,689.18,689.18,688.0808278600886,689.5681514293826,686.5935042907945,5
2025-05-02T14:35:03+01:00,689.75,689.75,689.75,689.75,688.0813376087951,689.5687200193473,686.593955198243,2
2025-05-02T14:35:09+01:00,689.29,689.29,689.29,689.29,688.0822596887397,689.5694490900876,686.5950702873918,5
2025-05-02T14:35:20+01:00,689.12,689.12,688.97,688.97,688.0868159732765,689.5718202903132,686.6018116562399,32
2025-05-02T14:35:38+01:00,689.2,689.2,689.2,689.2,688.2073883021933,689.6517093700916,686.763067234295,800
2025-05-02T14:35:40+01:00,689.04,689.04,689.04,689.04,688.2076136978884,689.6518042139728,686.763423181804,2
2025-05-02T14:35:48+01:00,688.62,688.79,688.6,688.6,688.2127368843683,689.6495902220744,686.7758835466622,84
2025-05-02T14:36:02+01:00,689,689.02,688.84,688.84,688.2157588274483,689.6501706563406,686.781346998556,33
2025-05-02T14:36:06+01:00,688.76,688.76,688.76,688.76,688.215831334932,689.6501613639883,686.7815013058756,1
2025-05-02T14:36:14+01:00,688.69,688.69,688.6,688.6,688.217206214314,689.6493517121412,686.7850607164869,25
2025-05-02T14:36:21+01:00,688.24,688.24,688.24,688.24,688.2175343541421,689.6393364755052,686.7957322327791,110
2025-05-02T14:36:35+01:00,688.1,688.1,688.1,688.1,688.2173807345445,689.6382597365165,686.7965017325724,10
2025-05-02T14:36:40+01:00,688.03,688.03,687.67,687.67,688.211323283082,689.6230012151182,686.7996453510459,110
2025-05-02T14:36:53+01:00,687.61,687.61,687.61,687.61,688.2106267696269,689.6216351415493,686.7996183977044,9
2025-05-02T14:36:54+01:00,687.61,687.61,687.61,687.61,688.2097776635394,689.619968892467,686.7995864346118,11
2025-05-02T14:36:58+01:00,687.36,687.36,687.34,687.34,688.2092233924137,689.6191313084022,686.7993154764252,5
2025-05-02T14:37:03+01:00,687.58,687.58,687.58,687.58,688.2089002995294,689.618518265723,686.7992823333359,4
2025-05-02T14:37:05+01:00,687.58,687.58,687.58,687.58,688.2068082565678,689.614545543779,686.7990709693566,26
2025-05-02T14:37:09+01:00,687.51,687.51,687.51,687.51,688.2037018638815,689.6090646612907,686.7983390664723,35
2025-05-02T14:37:15+01:00,687.3,687.3,687.3,687.3,688.2035867719477,689.6088970771707,686.7982764667247,1
2025-05-02T14:37:22+01:00,687.15,687.15,687.12,687.12,688.1961190506303,689.5993729202971,686.7928651809634,55
2025-05-02T14:37:24+01:00,686.96,686.96,686.88,686.95,688.1619964722291,689.5613146828518,686.7626782616064,219
2025-05-02T14:37:25+01:00,687.27,687.28,687.27,687.28,688.1407298422612,689.5297696474137,686.7516900371087,200
2025-05-02T14:37:27+01:00,687.19,687.19,687.19,687.19,688.1406156679077,689.5296111352261,686.7516202005893,1
2025-05-02T14:37:31+01:00,687.11,687.11,687.11,687.11,688.1380230793803,689.5262306768642,686.7498154818965,21
2025-05-02T14:37:40+01:00,687.25,687.3,687.25,687.3,688.1148156780484,689.4910750125194,686.7385563435774,233
2025-05-02T14:37:42+01:00,687.11,687.11,687.11,687.11,688.1142305303207,689.4903026099674,686.738158450674,5
2025-05-02T14:37:51+01:00,687.01,687.02,686.9,687.02,688.0881592322864,689.4589035652011,686.7174148993718,202
2025-05-02T14:37:52+01:00,687.25,687.53,687.25,687.53,688.0723185670404,689.4300091924403,686.7146279416405,219
2025-05-02T14:38:00+01:00,687.6,687.6,687.6,687.6,688.0697110890287,689.4241011204141,686.7153210576433,50
2025-05-02T14:38:04+01:00,687.68,687.72,687.65,687.65,688.0636772860715,689.4085951825127,686.7187593896303,140
2025-05-02T14:38:06+01:00,687.82,688.06,687.82,688.06,688.062911010558,689.4016804232413,686.7241415978747,85
2025-05-02T14:38:09+01:00,687.6,687.6,687.04,687.04,688.0420905557305,689.3704944957883,686.7136866156727,237
2025-05-02T14:38:15+01:00,687.45,687.45,687.45,687.45,688.0417797144056,689.3699041630625,686.7136552657487,5
2025-05-02T14:38:19+01:00,687.69,687.69,687.66,687.66,688.0397994778067,689.364658556591,686.7149403990223,51
2025-05-02T14:38:29+01:00,687.88,687.91,687.88,687.91,688.0390587990858,689.3604425392688,686.7176750589027,51
2025-05-02T14:38:31+01:00,688,688.11,687.97,688.11,688.0391141514649,689.3589909868587,686.7192373160711,22
2025-05-02T14:38:38+01:00,688.01,688.01,688.01,688.01,688.0390930433282,689.3584915607797,686.7196945258767,7
2025-05-02T14:38:40+01:00,688.01,688.01,688.01,688.01,688.0390239030103,689.3568544580882,686.7211933479324,23
2025-05-02T14:38:44+01:00,688.22,688.22,688.22,688.22,688.0390426008197,689.3568063611375,686.7212788405019,1
2025-05-02T14:38:50+01:00,687.76,687.76,687.76,687.76,688.0366134098047,689.3488848192352,686.7243420003741,85
2025-05-02T14:38:53+01:00,687.93,687.93,687.93,687.93,688.0365588425974,689.3484965995923,686.7246210856025,5
2025-05-02T14:39:00+01:00,688.3,688.61,688.3,688.61,688.0420285309591,689.3472856804264,686.7367713814918,115
2025-05-02T14:39:19+01:00,689.06,689.06,689.06,689.06,688.0438790143405,689.3486700081023,686.7390880205787,18
2025-05-02T14:39:22+01:00,688.96,688.96,688.9,688.9,688.0465253725332,689.3502311127658,686.7428196323007,30
2025-05-02T14:39:25+01:00,688.78,688.78,688.71,688.71,688.0489371592923,689.3509858559481,686.7468884626365,35
2025-05-02T14:39:29+01:00,688.78,688.78,688.76,688.76,688.0536585933087,689.3527139611255,686.7546032254919,66
2025-05-02T14:39:43+01:00,689.01,689.02,689.01,689.02,688.0549047713849,689.3535808712192,686.7562286715507,13
2025-05-02T14:39:50+01:00,689.05,689.05,689.05,689.05,688.060812718517,689.3578826707019,686.7637427663321,60
2025-05-02T14:39:55+01:00,688.88,688.88,688.88,688.88,688.0616225121919,689.3583067756902,686.7649382486936,10
2025-05-02T14:39:57+01:00,689.06,689.06,689.06,689.06,688.0617211953477,689.3583793608369,686.7650630298584,1
2025-05-02T14:40:00+01:00,689.13,689.13,689.13,689.13,688.0701023176752,689.3650983825773,686.775106252773,80
2025-05-02T14:40:03+01:00,689.08,689.08,688.96,688.96,688.078327501296,689.3705202529051,686.786134749687,91
2025-05-02T14:40:08+01:00,689.1,689.16,689.1,689.16,688.0829510629375,689.3742208484824,686.7916812773925,45
2025-05-02T14:40:14+01:00,689.28,689.28,689.28,689.28,688.0944247420044,689.3847730682539,686.8040764157549,100
2025-05-02T14:40:18+01:00,689.28,689.28,689.28,689.28,688.1299203471253,689.4167661963317,686.843074497919,322
2025-05-02T14:40:27+01:00,689.09,689.09,688.99,688.99,688.1399411602464,689.42300414374,686.8568781767528,122
2025-05-02T14:40:30+01:00,689.03,689.03,689.03,689.03,688.148049558167,689.4280513363401,686.868047779994,100
2025-05-02T14:40:32+01:00,688.81,688.81,688.8,688.8,688.148526778941,689.4281844852452,686.8688690726368,8
2025-05-02T14:40:33+01:00,688.71,688.71,688.67,688.67,688.1491589379888,689.4281921357939,686.8701257401837,13
2025-05-02T14:40:36+01:00,688.56,688.57,688.56,688.57,688.1495761043994,689.4280381995845,686.8711140092144,11
2025-05-02T14:40:51+01:00,688.86,688.89,688.86,688.89,688.1561511687221,689.4307145048932,686.881587832551,100
2025-05-02T14:40:57+01:00,688.65,688.65,688.65,688.65,688.156195619562,689.4307102045053,686.8816810346187,1
2025-05-02T14:41:01+01:00,688.75,688.75,688.72,688.75,688.1594354934957,689.4311483941184,686.887722592873,62
2025-05-02T14:41:02+01:00,688.67,688.67,688.67,688.67,688.1595268778713,689.4311443060689,686.8879094496737,2
2025-05-02T14:41:16+01:00,688.95,688.95,688.94,688.94,688.160297720161,689.4315271310556,686.8890683092663,11
2025-05-02T14:41:24+01:00,688.6,688.6,688.6,688.6,688.1613957014181,689.4312265633077,686.8915648395284,28
2025-05-02T14:41:26+01:00,688.34,688.42,688.32,688.32,688.1633609909671,689.4268218517758,686.8999001301585,116
2025-05-02T14:41:28+01:00,688.26,688.26,688.26,688.26,688.1633695204472,689.4267749488511,686.8999640920433,1
2025-05-02T14:41:30+01:00,688.1,688.1,687.95,687.95,688.1620962139125,689.4206505037297,686.9035419240953,89
2025-05-02T14:41:33+01:00,687.6,687.6,687.55,687.55,688.161523184602,689.4196072043394,686.9034391648645,11
2025-05-02T14:41:37+01:00,687.51,687.51,687.26,687.26,688.1589542996686,689.4158954954668,686.9020131038704,36
2025-05-02T14:41:53+01:00,687.4,687.4,687.4,687.4,688.1588881137177,689.4157944822514,686.901981745184,1
2025-05-02T14:42:04+01:00,687.57,687.57,687.57,687.57,688.1588367631672,689.4157003587474,686.901973167587,1
2025-05-02T14:42:09+01:00,687.57,687.57,687.56,687.56,688.1577482809645,689.4137202811906,686.9017762807383,21
2025-05-02T14:42:42+01:00,687.58,687.58,687.58,687.58,688.1525159565293,689.4039851256202,686.9010467874384,105
2025-05-02T14:42:49+01:00,687.4,687.4,687.31,687.35,688.1449372063222,689.3928643725478,686.8970100400966,111
2025-05-02T14:42:50+01:00,687.25,687.34,687.2,687.2,688.1430991559383,689.3904095790875,686.8957887327891,24
2025-05-02T14:42:51+01:00,687.14,687.14,687.14,687.14,688.1422446545704,689.3893671021681,686.8951222069727,10
2025-05-02T14:43:01+01:00,687.56,687.56,687.56,687.56,688.1417490850286,689.3884563129684,686.8950418570887,10
2025-05-02T14:43:02+01:00,687.63,687.63,687.63,687.63,688.141705531915,689.3883686457249,686.8950424181052,1
2025-05-02T14:43:05+01:00,687.77,687.99,687.77,687.99,688.1414568279068,689.3874533045616,686.895460351252,13
2025-05-02T14:43:15+01:00,687.68,687.68,687.68,687.68,688.1371815604033,689.3781804529384,686.8961826678682,110
2025-05-02T14:43:17+01:00,687.39,687.39,687.31,687.31,688.1351639642668,689.3752477214097,686.8950802071239,30
2025-05-02T14:43:46+01:00,687.53,687.53,687.37,687.37,688.1332554112555,689.3722225190835,686.8942883034275,32
2025-05-02T14:43:48+01:00,687.44,687.44,687.43,687.43,688.1315004875331,689.3694083596997,686.8935926153665,30
2025-05-02T14:43:49+01:00,687.5,687.5,687.5,687.5,688.130973138483,689.3684984771459,686.8934477998201,10
2025-05-02T14:44:05+01:00,687.16,687.16,687.02,687.02,688.1280482456141,689.3651273285125,686.8909691627157,33
2025-05-02T14:44:06+01:00,687.22,687.22,687.22,687.22,688.1279726316375,689.3650279569605,686.8909173063145,1
2025-05-02T14:44:19+01:00,687.52,687.52,687.52,687.52,688.1278713956651,689.3648485979703,686.8908941933599,2
2025-05-02T14:44:28+01:00,687.21,687.21,687.13,687.13,688.1244068359051,689.3605326594898,686.8882810123205,43
2025-05-02T14:44:29+01:00,687.16,687.16,687.15,687.15,688.1231999337145,689.3590310292803,686.8873688381487,15
2025-05-02T14:44:33+01:00,687.32,687.32,687.32,687.32,688.1231333885668,689.3589349123887,686.8873318647449,1
2025-05-02T14:44:38+01:00,687.19,687.19,687.19,687.19,688.1212046300125,689.3564555307258,686.8859537292991,25
2025-05-02T14:44:44+01:00,687.42,687.42,687.33,687.36,688.1199026081215,689.3544780469601,686.8853271692828,21
2025-05-02T14:44:45+01:00,687.56,687.56,687.56,687.56,688.119440870856,689.3536117989474,686.8852699427646,10
2025-05-02T14:44:46+01:00,687.7,687.7,687.7,687.7,688.1193371258965,689.3533730408651,686.885301210928,3
2025-05-02T14:44:54+01:00,687.78,687.78,687.78,687.78,688.1179440019706,689.3496353225568,686.8862526813845,50
2025-05-02T14:44:57+01:00,687.95,687.95,687.95,687.95,688.1172573391119,689.3464748257434,686.8880398524805,50
2025-05-02T14:44:58+01:00,687.97,687.97,687.97,687.97,688.1165383676457,689.3427943670629,686.8902823682286,60
2025-05-02T14:44:59+01:00,688.02,688.02,688.02,688.02,688.1164912566082,689.3424498650493,686.8905326481672,6
2025-05-02T14:45:01+01:00,688.225,688.225,688.225,688.225,688.1168781911013,689.3406660996139,686.8930902825886,44
2025-05-02T14:45:02+01:00,688.275,688.275,688.275,688.275,688.1169550425273,689.340450481681,686.8934596033735,6
2025-05-02T14:45:05+01:00,688.54,688.54,688.54,688.54,688.1183213564794,689.3400752369785,686.8965674759804,40
2025-05-02T14:45:13+01:00,688.34,688.34,688.34,688.34,688.1184108151733,689.3399262648521,686.8968953654945,5
2025-05-02T14:45:24+01:00,688.24,688.24,688.18,688.23,688.1187427606176,689.3382064217177,686.8992790995175,42
2025-05-02T14:45:27+01:00,688.17,688.17,688.17,688.17,688.1187468832942,689.3381615887134,686.899332177875,1
2025-05-02T14:45:29+01:00,688.39,688.49,688.39,688.49,688.1188284014149,689.3381073087479,686.899549494082,3
2025-05-02T14:45:45+01:00,688.46,688.46,688.42,688.42,688.1236592768537,689.3341558143951,686.9131627393123,194
2025-05-02T14:45:49+01:00,688.43,688.43,688.43,688.43,688.12520377081,689.3328398644401,686.9175676771799,64
2025-05-02T14:45:55+01:00,688.63,688.63,688.63,688.63,688.1256011230056,689.3328448372215,686.9183574087897,10
2025-05-02T14:46:03+01:00,688.38,688.38,688.2,688.2,688.1277354300615,689.3254728801895,686.9299979799335,205
2025-05-02T14:46:04+01:00,688.15,688.15,688.15,688.15,688.1278007775286,689.3237798371952,686.931821717862,38
2025-05-02T14:46:05+01:00,688.22,688.22,688.1,688.1,688.1278486433808,689.3214793206395,686.9342179661222,51
2025-05-02T14:46:06+01:00,688.13,688.13,688.09,688.09,688.1277173247624,689.3181481555563,686.9372864939686,70
2025-05-02T14:46:09+01:00,688,688,688,688,688.1221107696807,689.286413558582,686.9578079807794,600
2025-05-02T14:46:29+01:00,688.53,688.53,688.53,688.53,688.1224089779205,689.2863382927483,686.9584796630927,10
2025-05-02T14:46:39+01:00,688.48,688.48,688.48,688.48,688.1224351195261,689.2863259046809,686.9585443343714,1
2025-05-02T14:46:52+01:00,688.28,688.3,688.21,688.21,688.1238447092811,689.2808077545413,686.9668816640209,166
2025-05-02T14:47:05+01:00,688.08,688.08,688,688.03,688.1223592474262,689.2694784467592,686.9752400480932,240
2025-05-02T14:47:09+01:00,687.86,687.86,687.86,687.86,688.1220987304062,689.2686780325603,686.975519428252,14
2025-05-02T14:47:12+01:00,687.69,687.69,687.64,687.64,688.1210447479535,689.2665387453804,686.9755507505266,32
2025-05-02T14:47:15+01:00,687.6,687.6,687.53,687.53,688.1202023271148,689.2650546956754,686.9753499585543,21
2025-05-02T14:47:27+01:00,687.35,687.44,687.33,687.33,688.1186083298074,689.2627730763983,686.9744435832166,30
2025-05-02T14:47:29+01:00,687.425,687.425,687.425,687.425,688.1183150079878,689.2623266851178,686.9743033308578,6
2025-05-02T14:47:31+01:00,687.29,687.29,687.29,687.29,688.1178482201557,689.2617064316928,686.9739900086186,8
2025-05-02T14:47:35+01:00,687.24,687.24,687.24,687.24,688.1153201751304,689.2584984056308,686.9721419446299,41
2025-05-02T14:48:02+01:00,687.1,687.1,687.1,687.1,688.1139669846613,689.2569835266299,686.9709504426926,19
2025-05-02T14:48:09+01:00,686.86,686.86,686.75,686.75,688.1118290263089,689.255164289587,686.9684937630308,23
2025-05-02T14:48:11+01:00,686.93,686.93,686.93,686.93,688.1096809973201,689.253085382747,686.9662766118931,26
2025-05-02T14:48:24+01:00,686.83,686.83,686.81,686.81,688.1087777389682,689.2522931124826,686.9652623654539,10
2025-05-02T14:48:27+01:00,686.7,686.7,686.57,686.57,688.1064829927227,689.2506190275291,686.9623469579163,22
2025-05-02T14:48:30+01:00,686.42,686.42,686.36,686.36,688.0991684030188,689.2463720631528,686.9519647428848,61
2025-05-02T14:48:49+01:00,686.55,686.55,686.55,686.55,688.0948764833539,689.2433801089769,686.9463728577309,40
2025-05-02T14:48:58+01:00,686.48,686.48,686.48,686.48,688.083768514697,689.2360714249164,686.9314656044776,100
2025-05-02T14:49:00+01:00,686.57,686.57,686.57,686.57,688.0835602934433,689.2359207019371,686.9311998849495,2
2025-05-02T14:49:17+01:00,686.43,686.43,686.4,686.4,688.0778249942882,689.23235916369,686.9232908248864,50
2025-05-02T14:49:34+01:00,686.42,686.42,686.42,686.42,688.0775977704677,689.2322159316636,686.9229796092718,2
2025-05-02T14:49:42+01:00,686.46,686.46,686.46,686.46,688.0751626294419,689.2306146300688,686.9197106288151,22
2025-05-02T14:49:54+01:00,686.36,686.36,686.31,686.31,688.0620999728333,689.2230326429828,686.9011673026837,110
2025-05-02T14:50:00+01:00,686.38,686.39,686.38,686.39,688.0501245223644,689.2154793781098,686.884769666619,106
2025-05-02T14:50:01+01:00,686.34,686.34,686.34,686.34,688.0474763796313,689.2138685202463,686.8810842390164,23
2025-05-02T14:50:06+01:00,686.69,686.69,686.69,686.69,688.0465630536678,689.2130939231108,686.8800321842248,10
2025-05-02T14:50:07+01:00,686.69,686.98,686.69,686.98,688.0395617378897,689.2060517552517,686.8730717205277,90
2025-05-02T14:50:10+01:00,687.04,687.06,687.04,687.06,688.0387050648135,689.205050275489,686.8723598541379,13
2025-05-02T14:50:22+01:00,687.32,687.32,687.32,687.32,688.0384650323958,689.2046893990374,686.8722406657542,5
2025-05-02T14:50:27+01:00,687.3,687.3,687.3,687.3,688.0382184829058,689.2043261942445,686.8721107715671,5
2025-05-02T14:50:28+01:00,687.17,687.17,687.13,687.13,688.0370249844401,689.202812381112,686.8712375877682,20
2025-05-02T14:50:31+01:00,687.23,687.26,687.23,687.26,688.0266666666665,689.1882251608495,686.8651081724836,200
2025-05-02T14:50:32+01:00,687.35,687.35,687.35,687.35,688.0265776198621,689.1880856183025,686.8650696214218,2
2025-05-02T14:50:44+01:00,687.22,687.22,687.22,687.22,688.0246187506835,689.1853945784743,686.8638429228928,37
2025-05-02T14:50:49+01:00,687.29,687.29,687.29,687.29,688.024522325042,689.1852524788795,686.8637921712044,2
2025-05-02T14:50:53+01:00,687.19,687.19,687.19,687.19,688.0234830012234,689.1838634614792,686.8631025409677,19
2025-05-02T14:51:07+01:00,687.29,687.29,687.29,687.29,688.0227145538676,689.1827297247926,686.8626993829425,16
2025-05-02T14:51:10+01:00,687.15,687.15,687.13,687.13,688.0215557154065,689.1812542624419,686.8618571683711,20
2025-05-02T14:51:18+01:00,687.26,687.26,687.26,687.26,688.0215059177399,689.1811828982003,686.8618289372795,1
2025-05-02T14:51:20+01:00,687.12,687.12,687.12,687.12,688.0214469726687,689.1811089499695,686.861784995368,1
2025-05-02T14:51:23+01:00,687.04,687.04,686.98,686.98,688.0148775417395,689.1736846408825,686.8560704425964,99
2025-05-02T14:51:24+01:00,686.85,686.85,686.17,686.26,687.9836231053366,689.1519852202679,686.8152609904054,309
2025-05-02T14:51:25+01:00,686.51,686.59,686,686.23,687.9424843060473,689.126081328569,686.7588872835256,387
