time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Volume
2025-02-24T14:50:00Z,744.53,745.8,744.53,745.8,744.983798307278,745.7938242999726,744.1737723145834,457
2025-02-24T14:51:00Z,745.7,746,745.51,745.76,745.0266162867525,745.8334931099339,744.2197394635712,1118
2025-02-24T14:52:00Z,745.03,745.03,743.4,743.53,744.9863895769818,745.8025281902706,744.170250963693,812
2025-02-24T14:53:00Z,743.61,743.65,742.32,742.32,744.9569215944346,745.8065647698711,744.107278418998,282
2025-02-24T14:54:00Z,742.66,742.77,741.97,741.97,744.8132785693085,745.8398682028146,743.7866889358024,1186
2025-02-24T14:55:00Z,741.76,741.76,740.72,740.72,744.6944000402369,745.8992678686564,743.4895322118175,736
2025-02-24T14:56:00Z,740.8,740.8,739.56,740.36,744.2571168824437,746.0080628380734,742.506170926814,2525
2025-02-24T14:57:00Z,740.15,740.22,738.6,739.19,744.165316037136,746.0232414878279,742.3073905864441,489
2025-02-24T14:58:00Z,739.09,739.29,738.5,738.83,743.9434384861888,746.0486942528509,741.8381827195268,1147
2025-02-24T14:59:00Z,738.69,739.3,738.63,739.12,743.8409811010094,746.0396666812458,741.6422955207731,581
2025-02-24T15:00:00Z,739.09,739.49,738.41,738.98,743.6620740664116,746.0069108227987,741.3172373100246,1063
2025-02-24T15:01:00Z,738.35,738.39,735.98,736.41,743.4338806715972,746.0409639924477,740.8267973507467,1017
2025-02-24T15:02:00Z,736.52,737.3,736.23,736.79,743.062616441229,746.0211643250498,740.1040685574083,1772
2025-02-24T15:03:00Z,736.68,737.32,736.42,737.14,742.8793927096684,745.9737069015674,739.7850785177694,984
2025-02-24T15:04:00Z,737.16,737.65,736.43,737.61,742.6256927485553,745.8681745376031,739.3832109595074,1541
2025-02-24T15:05:00Z,737.88,738.16,737.25,737.88,742.4357461962104,745.7509359225803,739.1205564698405,1395
2025-02-24T15:06:00Z,737.17,737.65,736.52,736.93,742.2347397321831,745.6445899624563,738.82488950191,1380
2025-02-24T15:07:00Z,736.95,737.47,734.73,734.8,741.9694746147148,745.5512912263946,738.3876580030351,1561
2025-02-24T15:08:00Z,735.02,736.89,735.02,736.89,741.7763209685215,745.4449840717948,738.1076578652483,1355
2025-02-24T15:09:00Z,736.61,738.69,736.61,737.98,741.6809579703427,745.3570200522907,738.0048958883946,973
2025-02-24T15:10:00Z,738.19,739,738.19,739,741.6513022506746,745.3206703437367,737.9819341576125,416
2025-02-24T15:11:00Z,739.13,739.27,738.62,738.69,741.6294251633832,745.2926644087825,737.9661859179839,327
2025-02-24T15:12:00Z,738.84,740,738.84,739.8,741.5907212865388,745.2306475917572,737.9507949813204,790
2025-02-24T15:13:00Z,740.02,741.4,740.02,741.4,741.5870682853046,745.2170889492809,737.9570476213282,240
2025-02-24T15:14:00Z,741.46,742.87,741.46,742.61,741.601373430251,745.1968828696463,738.0058639908557,859
2025-02-24T15:15:00Z,742.19,742.66,742.12,742.66,741.617433686754,745.181874496613,738.052992876895,812
2025-02-24T15:16:00Z,742.5,743.23,742.39,743.23,741.624089653422,745.1808582378657,738.0673210689782,223
2025-02-24T15:17:00Z,743.1,743.33,742.9,743.33,741.6277559533123,745.1811537472656,738.074358159359,105
2025-02-24T15:18:00Z,743.13,744.5,742.99,742.99,741.6342366817352,745.18315499506,738.0853183684103,156
2025-02-24T15:19:00Z,742.4,742.56,742.05,742.35,741.636792604918,745.1793375929108,738.0942476169253,168
2025-02-24T15:20:00Z,742.49,743.45,742.49,742.99,741.6414432997291,745.1787127318607,738.1041738675974,157
2025-02-24T15:21:00Z,743.61,744.11,743.24,743.36,741.6464189581545,745.1804767624138,738.1123611538952,117
2025-02-24T15:22:00Z,743.73,744.38,743.6,744.38,741.6605738507641,745.1894414916126,738.1317062099156,261
2025-02-24T15:23:00Z,744.51,744.99,744.45,744.45,741.6747636503818,745.2011404253691,738.1483868753945,219
2025-02-24T15:24:00Z,744.11,744.56,744.11,744.47,741.6765923099291,745.2024781355113,738.1507064843469,31
2025-02-24T15:25:00Z,744.58,744.58,744.02,744.34,741.7028902753194,745.2209193983646,738.1848611522743,462
2025-02-24T15:26:00Z,744.15,744.15,742.89,742.89,741.7062831394517,745.2213708032119,738.1911954756914,98
2025-02-24T15:27:00Z,742.41,743.29,742.3,743.145,741.7159682451495,745.2185593020455,738.2133771882535,376
2025-02-24T15:28:00Z,742.28,742.65,742.04,742.41,741.7174111584936,745.2162504685917,738.2185718483955,104
2025-02-24T15:29:00Z,742.4,742.49,741.72,742.12,741.7328277717464,745.1631285860409,738.302526957452,1917
2025-02-24T15:30:00Z,741.99,742.68,741.72,742.45,741.7384201170638,745.1516994170767,738.325140817051,501
2025-02-24T15:31:00Z,742.44,742.44,741.15,741.15,741.7345071555234,745.1054587337235,738.3635555773233,1249
2025-02-24T15:32:00Z,741.25,742.42,741.18,742.36,741.7358809299036,745.0976886736527,738.3740731861545,277
2025-02-24T15:33:00Z,741.85,741.85,740.73,740.99,741.7349805607921,745.0940877373678,738.3758733842164,84
2025-02-24T15:34:00Z,741.03,741.47,740.83,741.13,741.7262473802665,745.0612341645268,738.3912605960062,763
2025-02-24T15:35:00Z,741.49,742.14,741.37,742.14,741.7268196479059,745.0557396267661,738.3978996690457,189
2025-02-24T15:36:00Z,741.97,741.97,740.02,740.1,741.7080654908348,745.0094184363957,738.4067125452739,962
2025-02-24T15:37:00Z,740.04,741.1,740,741.1,741.6858928219169,744.952715312761,738.4190703310728,1230
2025-02-24T15:38:00Z,740.81,741.44,740.56,741.03,741.6766826586894,744.9221169812861,738.4312483360927,747
2025-02-24T15:39:00Z,741,741.39,740.7,741.25,741.6742270412956,744.9127929327382,738.435661149853,240
2025-02-24T15:40:00Z,740.97,741.54,740.97,741.06,741.6727889949241,744.9066497473999,738.4389282424482,164
2025-02-24T15:41:00Z,741.53,741.62,740.56,740.56,741.6714984543635,744.9027618000716,738.4402351086553,94
2025-02-24T15:42:00Z,740.8,740.96,740.5,740.96,741.667964016516,744.8930897431918,738.4428382898401,227
2025-02-24T15:43:00Z,741.12,741.12,739.81,740.25,741.6636187366184,744.8840995519531,738.4431379212838,190
2025-02-24T15:44:00Z,740.4,740.605,740.08,740.08,741.6405486334173,744.8395483103434,738.4415489564913,928
2025-02-24T15:45:00Z,740.53,741.4,740.53,740.55,741.6359780281497,744.8265623075246,738.4453937487748,320
2025-02-24T15:46:00Z,740.55,740.8,739.65,740.09,741.6140576979591,744.7854929706206,738.4426224252976,871
2025-02-24T15:47:00Z,740.19,740.29,739.87,740.23,741.5966664958409,744.7535070439313,738.4398259477504,686
2025-02-24T15:48:00Z,740.25,740.63,739.42,739.67,741.578248513112,744.7227392020193,738.4337578242048,645
2025-02-24T15:49:00Z,739.93,740.49,739.93,740.49,741.565094507896,744.6959731033085,738.4342159124835,617
2025-02-24T15:50:00Z,740.58,741,740.39,740.39,741.5453851362794,744.6473767070067,738.443393565552,1238
2025-02-24T15:51:00Z,740.65,741.2,740.5,740.5,741.5243775401642,744.5886950145837,738.4600600657448,1621
2025-02-24T15:52:00Z,740.2,740.25,739.42,739.5,741.5081698798551,744.5634060889291,738.4529336707811,569
2025-02-24T15:53:00Z,739.71,740.27,739.54,740.27,741.4986020322652,744.5462679688663,738.4509360956641,411
2025-02-24T15:54:00Z,740.35,740.72,740.32,740.64,741.4929288164893,744.5322410838756,738.453616549103,387
2025-02-24T15:55:00Z,740.58,740.6,740.05,740.3,741.4824954076372,744.5103076550404,738.454683160234,573
2025-02-24T15:56:00Z,739.63,740.27,739.52,740.26,741.4669375481807,744.4823823752517,738.4514927211096,693
2025-02-24T15:57:00Z,740.49,740.5,740.26,740.26,741.4574221830758,744.4618794839579,738.4529648821937,556
2025-02-24T15:58:00Z,740.41,740.93,740.41,740.59,741.454600875733,744.4542290767743,738.4549726746918,229
2025-02-24T15:59:00Z,740.73,741.52,740.73,741.52,741.4534069405379,744.4440138813909,738.4627999996849,401
2025-02-24T16:00:00Z,741.51,742.52,741.25,742.49,741.4589215116139,744.4370597835522,738.4807832396756,584
2025-02-24T16:01:00Z,742.6,743.26,742.6,742.93,741.467210137944,744.4389872105513,738.4954330653367,380
2025-02-24T16:02:00Z,742.89,743.1,742.52,742.74,741.4727430222317,744.4395082221773,738.5059778222861,284
2025-02-24T16:03:00Z,742.95,742.99,741.91,742.73,741.4777932733759,744.4384616308979,738.517124915854,321
2025-02-24T16:04:00Z,742.55,742.55,742.33,742.33,741.4781195890629,744.4383169779477,738.5179222001781,24
2025-02-24T16:05:00Z,742.63,742.95,742.27,742.27,741.480448447363,744.4376598983663,738.5232369963596,156
2025-02-24T16:06:00Z,742.09,742.74,742.08,742.68,741.4821193542095,744.4371943645008,738.5270443439183,112
2025-02-24T16:07:00Z,742.87,743.97,742.87,743.97,741.4876917201793,744.4408794066295,738.5345040337291,180
2025-02-24T16:08:00Z,743.86,743.91,743.24,743.84,741.4935815891871,744.4449349780814,738.5422282002928,186
2025-02-24T16:09:00Z,743.76,744,743.28,743.34,741.5055444460525,744.4523911287143,738.5586977633906,404
2025-02-24T16:10:00Z,743.225,743.59,743.085,743.59,741.5202637423125,744.4605332078851,738.57999427674,535
2025-02-24T16:11:00Z,743.21,743.84,743.16,743.84,741.52221539234,744.4618079820486,738.5826228026312,65
2025-02-24T16:12:00Z,743.69,743.9,743.42,743.9,741.5302985063964,744.4675712961368,738.593025716656,255
2025-02-24T16:13:00Z,743.99,744.03,743.78,743.78,741.5360862715468,744.4720082432443,738.6001642998492,174
2025-02-24T16:14:00Z,743.97,744.07,743.49,743.49,741.5369125359864,744.472571658445,738.6012534135278,27
2025-02-24T16:15:00Z,743.99,744,743.93,744,741.5610119333205,744.4920838386299,738.6299400280111,700
2025-02-24T16:16:00Z,744.21,744.29,744.01,744.16,741.5628031446101,744.4936539542108,738.6319523350095,49
2025-02-24T16:17:00Z,744.01,744.58,744,744.58,741.5666604470609,744.4973652410583,738.6359556530635,97
2025-02-24T16:18:00Z,744.33,744.33,744.17,744.17,741.5671093104681,744.4977699347454,738.6364486861909,12
2025-02-24T16:19:00Z,744.5,744.9,744.4,744.71,741.5933602075485,744.5254028432579,738.661317571839,606
2025-02-24T16:20:00Z,744.9,745.5,744.9,745.36,741.6092835300173,744.5448409329315,738.673726127103,313
2025-02-24T16:21:00Z,745.42,745.42,745.05,745.3,741.6176800630532,744.5550622395865,738.6802978865198,166
2025-02-24T16:22:00Z,745.19,745.5,745.18,745.28,741.6461096738093,744.5899857652821,738.7022335823365,558
2025-02-24T16:23:00Z,745.5,745.6,745.42,745.42,741.6555829569743,744.6019743302264,738.7091915837221,180
2025-02-24T16:24:00Z,745.39,745.8,745.23,745.8,741.6696465682726,744.6201996615382,738.719093475007,260
2025-02-24T16:25:00Z,745.79,746.14,745.79,746.14,741.6764249555005,744.6296730515064,738.7231768594945,114
2025-02-24T16:26:00Z,746.29,746.77,745.965,746.39,741.7106964799781,744.6801932381983,738.7411997217579,538
2025-02-24T16:27:00Z,746.42,747.2,746.42,747,741.7946311584736,744.8113889763207,738.7778733406266,1219
2025-02-24T16:28:00Z,747.14,747.14,746.47,746.76,741.8066611450397,744.8297159516461,738.7836063384333,181
2025-02-24T16:29:00Z,746.64,746.66,746.62,746.62,741.8076242450852,744.831146109258,738.7841023809124,15
2025-02-24T16:30:00Z,746.82,747.6,746.82,747.6,741.8277158440254,744.8640352863332,738.7913964017176,274
2025-02-24T16:31:00Z,747.77,747.81,747.43,747.43,741.8640829492081,744.924758573942,738.8034073244742,482
2025-02-24T16:32:00Z,747.5,747.53,747.28,747.28,741.868063455507,744.9312037748261,738.8049231361879,55
2025-02-24T16:33:00Z,747.3,747.48,747.02,747.3,741.8764341528372,744.9445606595885,738.8083076460858,118
2025-02-24T16:34:00Z,747.47,748.06,747.47,747.77,742.0221180141739,745.1871560042682,738.8570800240796,1930
2025-02-24T16:35:00Z,746.86,746.86,746.75,746.75,742.0307116816338,745.1993499356557,738.8620734276118,141
2025-02-24T16:36:00Z,747.03,747.55,747.03,747.54,742.0678353721798,745.2564812187686,738.8791895255911,547
2025-02-24T16:37:00Z,747.225,747.225,746.26,746.26,742.0958712374656,745.2943199784561,738.8974224964752,492
2025-02-24T16:38:00Z,745.81,745.81,744.4,744.4,742.1158287482092,745.3113637607222,738.9202937356962,574
2025-02-24T16:39:00Z,744.86,745.55,744.71,745.55,742.1283109249647,745.323658921811,738.9329629281184,317
2025-02-24T16:40:00Z,745.62,745.66,745.62,745.66,742.1378600092964,745.3341145864172,738.9416054321757,218
2025-02-24T16:41:00Z,746,746.36,745.76,746.36,742.1629405348119,745.3649068584564,738.9609742111675,504
2025-02-24T16:42:00Z,746.74,747.31,746.74,747.31,742.1833404591757,745.3944310928724,738.972249825479,334
2025-02-24T16:43:00Z,746.9,747,746.56,746.56,742.2145571884233,745.4363846573995,738.9927297194472,564
2025-02-24T16:44:00Z,746.31,746.9,745.57,746.89,742.2283090417536,745.4539249180243,739.0026931654829,266
2025-02-24T16:45:00Z,746.68,747.2,746.68,747.2,742.2350881989953,745.4634594521156,739.006716945875,116
2025-02-24T16:46:00Z,746.63,746.63,746.47,746.47,742.2413464313806,745.4715117945559,739.0111810682054,120
2025-02-24T16:47:00Z,746.71,747.11,746.71,747.11,742.2452017587568,745.4768754208136,739.0135280967,67
2025-02-24T16:48:00Z,747.09,747.27,746.87,747.27,742.2642667191193,745.5040045751825,739.024528863056,322
2025-02-24T16:49:00Z,747.37,747.53,747.22,747.4,742.2964694644251,745.5512636688633,739.0416752599868,523
2025-02-24T16:50:00Z,747.13,747.38,746.25,746.82,742.3214495015953,745.5844897947308,739.0584092084599,462
2025-02-24T16:52:00Z,747.39,748.25,747.33,748.25,742.4182053316723,745.7346449766211,739.1017656867235,1464
2025-02-24T16:53:00Z,748.34,748.34,747.84,747.84,742.4288280376102,745.7510436959341,739.1066123792863,162
2025-02-24T16:54:00Z,747.8,747.8,747.75,747.75,742.4306437354608,745.7537523921068,739.1075350788147,29
2025-02-24T16:56:00Z,747.06,747.06,746.66,746.66,742.4336608098714,745.7575993826651,739.1097222370777,59
2025-02-24T16:57:00Z,747.15,747.48,747.14,747.4,742.4505104468434,745.7811275251846,739.1198933685022,294
2025-02-24T16:58:00Z,747.12,747.12,746.83,746.83,742.4524964582899,745.7837085580597,739.1212843585201,38
2025-02-24T16:59:00Z,746.57,746.57,746.57,746.57,742.4527368234661,745.7840002322217,739.1214734147105,5
2025-02-24T17:02:00Z,746.5,748.02,746.5,748.02,742.4689328996271,745.8071209153982,739.1307448838561,275
2025-02-24T17:03:00Z,748.01,748.01,748.01,748.01,742.475374053581,745.8169597498284,739.1337883573337,100
2025-02-24T17:04:00Z,748.045,748.045,748,748,742.4774339205345,745.8201049411111,739.1347628999579,32
2025-02-24T17:05:00Z,747.86,748.27,747.86,748.27,742.4876679928244,745.8359526119301,739.1393833737187,156
2025-02-24T17:06:00Z,748,748,747.63,747.66,742.4907869742464,745.840537248292,739.1410367002007,51
2025-02-24T17:07:00Z,747.19,747.19,747,747,742.4909989876629,745.840816299576,739.1411816757499,4
2025-02-24T17:08:00Z,747.73,748.03,747.7,747.7,742.5074103455983,745.8650399199081,739.1497807712884,267
2025-02-24T17:10:00Z,748.07,748.2,748.07,748.2,742.5174459376325,745.8805162927086,739.1543755825563,154
2025-02-24T17:11:00Z,748.02,748.02,747.56,747.56,742.5288686249011,745.8970429360318,739.1606943137704,191
2025-02-24T17:12:00Z,747.38,747.5,747,747.3,742.5444136160095,745.9179552690646,739.1708719629544,286
2025-02-24T17:13:00Z,747.25,747.94,747.25,747.28,742.5602490842075,745.9399543405706,739.1805438278444,280
2025-02-24T17:16:00Z,747.44,747.44,747.38,747.38,742.5603597716005,745.9401056305527,739.1806139126483,2
2025-02-24T17:17:00Z,747.72,747.72,747.72,747.72,742.5604187726323,745.9401903436404,739.1806472016241,1
2025-02-24T17:18:00Z,747.42,748.15,747.42,748.15,742.5687811547378,745.952510775558,739.1850515339177,137
2025-02-24T17:19:00Z,748.38,749,748.38,749,742.6092379196917,746.0188416014394,739.1996342379441,573
2025-02-24T17:20:00Z,748.56,749,748.54,749,742.6269460625189,746.0478424816617,739.206049643376,251
2025-02-24T17:21:00Z,748.38,748.38,748.16,748.16,742.6294814266282,746.0516807056251,739.2072821476313,40
2025-02-24T17:22:00Z,747.98,747.98,747.98,747.98,742.6302072241128,746.052741681812,739.2076727664137,12
2025-02-24T17:25:00Z,747.9,747.9,747.85,747.85,742.6303256089982,746.0529119403643,739.2077392776321,2
2025-02-24T17:26:00Z,747.88,747.93,747.82,747.82,742.6663495137278,746.1044202296597,739.228278797796,614
2025-02-24T17:27:00Z,747.9,748.43,747.9,748.26,742.7196568867249,746.183521449183,739.2557923242668,867
2025-02-24T17:28:00Z,748.17,748.17,748,748.06,742.7206096462953,746.1849027631532,739.2563165294374,16
2025-02-24T17:29:00Z,747.98,747.98,747.46,747.46,742.7321051571241,746.2004745806089,739.2637357336394,211
2025-02-24T17:32:00Z,747.51,747.52,747.5,747.52,742.7383007900471,746.2086873064264,739.2679142736678,117
2025-02-24T17:33:00Z,747.78,747.78,747.78,747.78,742.7392498735796,746.209999000281,739.2685007468783,17
2025-02-24T17:34:00Z,748,748.44,747.925,748.44,742.7501875428246,746.2261946603137,739.2741804253355,179
2025-02-24T17:35:00Z,748.34,748.43,748.34,748.43,742.752309655325,746.2293877662142,739.2752315444358,34
2025-02-24T17:36:00Z,748.65,749,748.65,749,742.7545439687258,746.2329573816203,739.2761305558313,33
2025-02-24T17:37:00Z,749.12,749.21,748.67,748.81,742.7906193644245,746.290415510819,739.29082321803,535
2025-02-24T17:38:00Z,749.29,749.29,749.29,749.29,742.794113770112,746.2962112640434,739.2920162761804,49
2025-02-24T17:39:00Z,749.3,749.3,749.17,749.17,742.8166439968804,746.333142116456,739.3001458773049,321
2025-02-24T17:40:00Z,749.25,749.25,749.25,749.25,742.8197375649352,746.3382180939964,739.301257035874,44
2025-02-24T17:41:00Z,749.61,750.1,749.61,749.71,742.8812700716751,746.4445293414392,739.318010801911,813
2025-02-24T17:42:00Z,749.74,749.74,749.72,749.72,742.8826045581394,746.4467979775801,739.3184111386987,18
2025-02-24T17:43:00Z,749.65,749.65,749.65,749.65,742.8826778507017,746.4469215493975,739.3184341520059,1
2025-02-24T17:44:00Z,749.57,749.57,749.57,749.57,742.882750275266,746.4470426146943,739.3184579358376,1
2025-02-24T17:45:00Z,750.08,750.5,750,750.36,742.8954778327966,746.4698886639769,739.3210670016163,159
2025-02-24T17:46:00Z,750.25,750.26,749.72,749.72,742.9103648322564,746.4955166071404,739.3252130573724,197
2025-02-24T17:47:00Z,749.84,749.84,749.79,749.79,742.9145287718202,746.5025994166961,739.3264581269443,56
2025-02-24T17:49:00Z,750.26,750.59,750.26,750.41,742.9490853867951,746.5647658173227,739.3334049562675,429
2025-02-24T17:50:00Z,750.01,750.01,749.83,749.84,742.9987363119405,746.6486672637028,739.3488053601783,671
2025-02-24T17:51:00Z,749.67,750,749.6,749.81,743.019554540465,746.6832227046066,739.3558863763235,288
2025-02-24T17:53:00Z,749.95,749.98,749.95,749.98,743.0198498673948,746.6837203151794,739.3559794196102,4
2025-02-24T17:54:00Z,749.67,749.71,749.45,749.45,743.0369726763221,746.7112030064211,739.3627423462231,248
2025-02-24T17:55:00Z,749.8,750.1,749.75,749.75,743.0737487267031,746.7720039289418,739.3754935244644,511
2025-02-24T17:56:00Z,749.57,749.57,749.55,749.55,743.1184575698275,746.8427848414884,739.3941302981665,659
2025-02-24T17:57:00Z,749.33,749.33,749,749,743.129535170368,746.8593096709116,739.3997606698243,177
2025-02-24T17:58:00Z,749.28,749.28,749.28,749.28,743.129599415052,746.8594074055388,739.3997914245651,1
2025-02-24T17:59:00Z,748.8,748.8,748.37,748.37,743.1365075424065,746.8689010065776,739.4041140782355,123
2025-02-24T18:01:00Z,748.76,748.76,748.76,748.76,743.1366835313631,746.8691511662621,739.4042158964642,3
2025-02-24T18:02:00Z,749.33,749.39,749.32,749.39,743.163473591275,746.9101509692299,739.41679621332,414
2025-02-24T18:04:00Z,749.57,749.57,749.57,749.57,743.1648707111407,746.9123336960968,739.4174077261846,21
2025-02-24T18:05:00Z,748.94,749.11,748.94,749.11,743.1714674702295,746.9220070807921,739.4209278596668,108
2025-02-24T18:07:00Z,748.84,748.9,748.81,748.81,743.2194500498832,746.9900158396116,739.4488842601548,823
2025-02-24T18:08:00Z,749.21,749.35,748.85,748.85,743.2351485778175,747.0126382775879,739.4576588780471,264
2025-02-24T18:09:00Z,748.89,749,748.89,749,743.2644348518246,747.0543389622605,739.4745307413887,501
2025-02-24T18:10:00Z,749.22,749.26,749.16,749.26,743.2841438069374,747.0832244892147,739.4850631246602,325
2025-02-24T18:11:00Z,749.14,749.14,749.09,749.14,743.2906695656002,747.0926357076971,739.4887034235032,110
2025-02-24T18:12:00Z,748.97,749.13,748.97,749.13,743.2980083272452,747.1031391502197,739.4928775042706,125
2025-02-24T18:13:00Z,748.75,748.75,748.75,748.75,743.2985061704595,747.1038198804919,739.4931924604272,9
2025-02-24T18:14:00Z,749.07,749.07,749.02,749.02,743.3005431254817,747.1067165770169,739.4943696739465,35
2025-02-24T18:15:00Z,749,749,748.71,748.71,743.3067349833345,747.115241248514,739.498228718155,111
2025-02-24T18:16:00Z,749.2,749.57,749.2,749.5,743.3490733269614,747.1781063885337,739.5200402653891,688
2025-02-24T18:19:00Z,749.24,749.45,748.82,748.84,743.3674393533701,747.2038792877878,739.5309994189523,322
2025-02-24T18:20:00Z,749.02,749.02,749,749,743.3739917996387,747.2130121714463,739.5349714278311,116
2025-02-24T18:21:00Z,748.65,748.65,747.7,748.01,743.3887306611812,747.2308708754559,739.5465904469064,311
2025-02-24T18:22:00Z,748.42,748.42,748.06,748.06,743.3932715144138,747.2364195411996,739.550123487628,95
2025-02-24T18:23:00Z,747.97,747.97,747.97,747.97,743.3936367505594,747.2368488885269,739.5504246125919,8
2025-02-24T18:24:00Z,747.83,748.03,747.67,747.92,743.4005079298678,747.2447708943871,739.5562449653485,154
2025-02-24T18:25:00Z,748.17,748.35,748.17,748.35,743.4010922556508,747.2454970660519,739.5566874452497,12
2025-02-24T18:26:00Z,748.3,748.3,748.19,748.21,743.4075802270225,747.2534759850206,739.5616844690245,135
2025-02-24T18:27:00Z,748.41,748.53,748.41,748.53,743.4160076122391,747.2642733515469,739.5677418729314,167
2025-02-24T18:28:00Z,748.55,748.55,748.3,748.3,743.4165007694216,747.2648937293347,739.5681078095085,10
2025-02-24T18:29:00Z,748.29,748.29,747.88,748.29,743.4173000999251,747.2658602010288,739.5687399988215,17
2025-02-24T18:30:00Z,748.29,748.29,747.96,748.09,743.4230731862074,747.2727853390033,739.5733610334114,124
2025-02-24T18:31:00Z,748.46,748.5,748.28,748.43,743.4388722859654,747.2926629695454,739.5850816023855,321
2025-02-24T18:32:00Z,747.91,747.91,747.61,747.61,743.4467510407006,747.3013451135419,739.5921569678594,187
2025-02-24T18:33:00Z,747.35,747.35,747.11,747.11,743.4504399156433,747.3049240788578,739.5959557524288,100
2025-02-24T18:34:00Z,747.3,747.5,747.3,747.33,743.4602816306066,747.3149347335162,739.6056285276969,255
2025-02-24T18:35:00Z,747.45,747.45,747.45,747.45,743.4609482436655,747.315624251267,739.606272236064,17
2025-02-24T18:37:00Z,747.62,747.62,747.33,747.5,743.470374630256,747.3254406653066,739.6153085952053,239
2025-02-24T18:38:00Z,747.34,747.47,747.19,747.19,743.4850114933545,747.3398889819767,739.6301340047322,393
2025-02-24T18:39:00Z,747.19,747.23,746.68,747.23,743.520487518696,747.3723910453109,739.668583992081,1030
2025-02-24T18:40:00Z,747.28,747.5,747.28,747.5,743.6230735959268,747.4750465133064,739.7711006785472,2789
2025-02-24T18:41:00Z,746.89,746.89,746.26,746.26,743.6314664838997,747.4808529996938,739.7820799681056,314
2025-02-24T18:42:00Z,746.27,746.27,746.19,746.19,743.6315635669464,747.4809104024459,739.7822167314469,4
2025-02-24T18:43:00Z,746.25,746.25,746,746.18,743.6320115330939,747.4811612311903,739.7828618349974,19
2025-02-24T18:44:00Z,745.82,746.02,745.77,746.02,743.635920473535,747.4829735592324,739.7888673878375,181
2025-02-24T18:45:00Z,746.23,746.45,746.07,746.2,743.6487655564254,747.4906530284778,739.8068780843729,529
2025-02-24T18:46:00Z,746.12,746.12,745.62,745.62,743.655125754589,747.4930608078454,739.8171907013326,320
2025-02-24T18:47:00Z,745.49,745.53,745,745.53,743.6738004168195,747.4946814328484,739.8529194007906,1196
2025-02-24T18:48:00Z,745.45,745.45,744.99,744.99,743.6751773192968,747.4945325469662,739.8558220916275,102
2025-02-24T18:49:00Z,744.88,744.88,744.88,744.88,743.675254786333,747.494499442778,739.856010129888,7
2025-02-24T18:50:00Z,744.88,745,744.46,744.46,743.681181951519,747.4894224946088,739.8729414084291,673
2025-02-24T18:51:00Z,744.35,744.35,744.1,744.1,743.6812140381621,747.4893350245703,739.8730930517539,7
2025-02-24T18:52:00Z,744.59,744.59,744.32,744.32,743.6813869647877,747.4890726732259,739.8737012563496,26
2025-02-24T18:53:00Z,744.78,744.78,744.78,744.78,743.6833885371589,747.4878925147741,739.8788845595436,200
2025-02-24T18:54:00Z,745,745.355,745,745.355,743.685508088848,747.4878477890134,739.8831683886826,150
2025-02-24T18:55:00Z,745,745.02,744.81,744.81,743.6873525288761,747.4870449361106,739.8876601216416,170
